날짜,저수위(m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s)
2014-11-08,0.7,292.653,95.3,0.2888,283.358,288.304,0.0,285.251
2014-11-07,0.71,293.08,95.4,0.0214,269.636,289.436,0.0,284.672
2014-11-06,0.75,294.791,96.0,0.0,261.401,276.271,0.0,272.448
2014-11-05,0.78,296.076,96.4,0.0059,364.064,275.107,0.0,271.003
2014-11-04,0.6,288.39,93.9,0.0,330.532,340.384,0.0,336.731
2014-11-03,0.62,289.241,94.2,0.002,456.392,476.121,0.0,470.301
2014-11-02,0.66,290.946,94.7,0.6606,780.226,755.57,0.0,749.843
2014-11-01,0.61,288.815,94.0,2.6976,631.635,641.491,0.0,637.013
2014-10-31,0.63,289.667,94.3,21.8269,291.171,286.242,0.0,280.109
2014-10-30,0.62,289.241,94.2,0.0,301.733,370.923,0.0,367.252
2014-10-29,0.76,295.219,96.1,0.0,171.193,141.493,0.0,138.051
2014-10-28,0.7,292.653,95.3,0.0,214.514,224.406,0.0,220.922
2014-10-27,0.72,293.508,95.5,0.0,448.044,403.591,0.0,400.301
2014-10-26,0.63,289.667,94.3,0.01,302.617,302.617,0.0,299.187
2014-10-25,0.63,289.667,94.3,0.0202,566.015,590.691,0.0,587.437
2014-10-24,0.68,291.799,95.0,0.0,585.26,540.879,0.0,537.192
2014-10-23,0.59,287.965,93.7,0.0374,1507.777,1317.36,0.0,1313.798
2014-10-22,0.2,271.513,88.4,13.162,1479.393,1689.515,0.0,1684.752
2014-10-21,0.63,289.667,94.3,42.437,167.432,241.608,0.0,236.023
2014-10-20,0.78,296.076,96.4,10.7987,65.457,55.541,0.0,50.564
2014-10-19,0.76,295.219,96.1,0.0,108.304,88.496,0.0,84.606
2014-10-18,0.72,293.508,95.5,0.007,70.523,85.376,0.0,79.32
2014-10-17,0.75,294.791,96.0,0.007,46.887,56.799,0.0,51.966
2014-10-16,0.77,295.647,96.2,0.3851,44.136,83.863,0.0,76.95
2014-10-15,0.85,299.08,97.4,0.047,87.593,97.544,0.0,93.29
2014-10-14,0.87,299.94,97.6,0.009,115.009,95.114,0.0,89.739
2014-10-13,0.83,298.221,97.1,22.948,251.383,221.599,0.0,88.688
2014-10-12,0.77,295.647,96.2,1.0519,185.867,220.62,0.0,75.415
2014-10-11,0.84,298.65,97.2,0.0,161.432,116.766,0.0,41.308
2014-10-10,0.75,294.791,96.0,0.0,84.429,104.261,0.0,96.082
2014-10-09,0.79,296.505,96.5,0.0071,192.936,183.016,0.0,178.264
2014-10-08,0.77,295.647,96.2,0.0,166.213,191.028,0.0,173.899
2014-10-07,0.82,297.791,96.9,0.0,265.177,235.405,0.0,206.111
2014-10-06,0.76,295.219,96.1,0.0066,165.167,165.167,0.0,139.082
2014-10-05,0.76,295.219,96.1,0.0,106.032,101.077,0.0,76.202
2014-10-04,0.75,294.791,96.0,0.0,94.501,94.501,0.0,83.546
2014-10-03,0.75,294.791,96.0,0.0004,98.607,93.654,0.0,83.977
2014-10-02,0.74,294.363,95.8,0.0151,150.266,189.945,0.0,181.756
2014-10-01,0.82,297.791,96.9,0.0,221.686,201.83,0.0,195.32
2014-09-30,0.78,296.076,96.4,0.1639,349.686,334.816,0.0,328.218
2014-09-29,0.75,294.791,96.0,2.286,353.003,367.873,0.0,362.47
2014-09-28,0.78,296.076,96.4,0.0,509.46,474.79,0.0,470.297
2014-09-27,0.71,293.08,95.4,0.0,468.04,492.795,0.0,488.703
2014-09-26,0.76,295.219,96.1,0.0,1081.7,1022.371,0.0,1018.317
2014-09-25,0.64,290.093,94.4,0.025,2025.667,2094.911,0.0,2090.598
2014-09-24,0.78,296.076,96.4,71.4728,872.661,847.887,0.0,843.07
2014-09-23,0.73,293.935,95.7,6.4179,88.792,83.843,0.0,75.977
2014-09-22,0.72,293.508,95.5,0.0116,52.463,77.228,0.0,68.365
2014-09-21,0.77,295.647,96.2,0.0,73.402,83.322,0.0,74.086
2014-09-20,0.79,296.505,96.5,0.0,97.513,82.636,0.0,76.14
2014-09-19,0.76,295.219,96.1,0.0064,67.17,82.047,0.0,73.465
2014-09-18,0.79,296.505,96.5,0.0099,128.322,123.36,0.0,112.278
2014-09-17,0.78,296.076,96.4,1.786,150.789,150.789,0.0,142.832
2014-09-16,0.78,296.076,96.4,0.0116,110.834,100.918,0.0,80.445
2014-09-15,0.76,295.219,96.1,0.0,105.764,85.956,0.0,66.642
2014-09-14,0.72,293.508,95.5,0.0,53.738,73.546,0.0,66.521
2014-09-13,0.76,295.219,96.1,0.0116,131.793,141.709,0.0,132.473
2014-09-12,0.78,296.076,96.4,0.0034,114.973,70.414,0.0,65.584
2014-09-11,0.69,292.226,95.1,0.019,152.068,191.669,0.0,187.728
2014-09-10,0.77,295.647,96.2,0.051,332.679,327.722,0.0,323.521
2014-09-09,0.76,295.219,96.1,0.0116,289.875,294.832,0.0,290.144
2014-09-08,0.77,295.647,96.2,0.0232,234.795,210.03,0.0,202.905
2014-09-07,0.72,293.508,95.5,0.0251,250.334,285.019,0.0,279.934
2014-09-06,0.79,296.505,96.5,0.029,264.466,269.429,0.0,263.16
2014-09-05,0.8,296.933,96.7,0.0321,409.132,394.249,0.0,282.345
2014-09-04,0.77,295.647,96.2,0.1667,505.606,456.126,0.0,320.935
2014-09-03,0.67,291.372,94.9,15.0784,691.926,721.59,0.0,641.756
2014-09-02,0.73,293.935,95.7,5.207,375.319,395.135,0.0,325.794
2014-09-01,0.77,295.647,96.2,0.0116,372.759,372.759,0.0,264.34
2014-08-31,0.77,295.647,96.2,0.0211,632.836,632.836,0.0,483.415
2014-08-30,0.77,295.647,96.2,0.0116,854.554,859.512,0.0,741.327
2014-08-29,0.78,296.076,96.4,0.0529,877.725,922.445,0.0,826.222
2014-08-28,0.87,299.94,97.6,0.3648,1714.328,1798.349,0.0,1668.925
2014-08-27,1.03,307.199,100.0,2.0211,2920.357,2806.505,0.0,2677.018
2014-08-26,0.81,297.362,96.8,6.7369,3626.489,3616.562,0.0,3485.227
2014-08-25,0.79,296.505,96.5,65.4806,1987.743,1913.537,0.0,1811.608
2014-08-24,0.64,290.093,94.4,0.5595,1019.028,1058.549,0.0,961.903
2014-08-23,0.72,293.508,95.5,0.0116,1939.895,1738.712,0.0,1643.927
2014-08-22,0.31,276.126,89.9,0.7338,3681.572,3803.841,0.0,3688.133
2014-08-21,0.56,286.69,93.3,32.1275,4052.493,3959.452,0.0,3594.274
2014-08-20,0.37,278.651,90.7,22.5997,3400.026,3542.328,0.0,3377.285
2014-08-19,0.66,290.946,94.7,18.2875,4296.19,4296.19,0.0,4128.839
2014-08-18,0.66,290.946,94.7,83.44,2689.224,2689.224,0.0,2510.716
2014-08-17,0.66,290.946,94.7,15.001,919.181,919.181,0.0,821.321
2014-08-16,0.66,290.946,94.7,0.5571,1066.994,1156.165,0.0,1015.967
2014-08-15,0.84,298.65,97.2,1.7315,1414.0,1409.03,0.0,1158.425
2014-08-14,0.83,298.221,97.1,26.099,834.084,774.589,0.0,590.552
2014-08-13,0.71,293.08,95.4,1.416,636.524,656.324,0.0,512.319
2014-08-12,0.75,294.791,96.0,0.015,692.01,751.6,0.0,686.809
