date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day
2025-12-24,23401.0,23750.0,1063
2025-12-25,25088.0,23311.0,1124
2025-12-26,24050.0,22927.0,1074
2025-12-27,24560.0,22998.0,1000
2025-12-28,24558.0,22795.0,1060
2025-12-29,23941.0,22836.0,1075
2025-12-30,20480.0,22532.0,1071
2025-12-31,23352.0,22828.0,1042
2026-01-01,26367.0,22203.0,1108
2026-01-02,23203.0,22110.0,1063
2026-01-03,22611.0,22091.0,1043
2026-01-04,22445.0,22796.0,1039
2026-01-05,20058.0,22757.0,1003
2026-01-06,20548.0,21872.0,980
2026-01-07,21101.0,22279.0,1042
2026-01-08,21803.0,22573.0,1007
2026-01-09,21214.0,22786.0,1039
2026-01-10,21715.0,23034.0,1020
2026-01-11,22441.0,22241.0,1017
2026-01-12,21922.0,22212.0,914
2026-01-13,21597.0,21949.0,982
2026-01-14,21970.0,22608.0,979
2026-01-15,22539.0,21864.0,1028
2026-01-16,22643.0,22535.0,1025
2026-01-17,23449.0,22681.0,1017
2026-01-18,23767.0,22522.0,1028
2026-01-19,22293.0,21907.0,1023
2026-01-20,21169.0,22667.0,1024
2026-01-21,21346.0,23077.0,1032
2026-01-22,22266.0,22891.0,1029
2026-01-23,21343.0,22271.0,1030
2026-01-24,22866.0,23754.0,1016
2026-01-25,22311.0,23715.0,1038
2026-01-26,21395.0,21787.0,1018
2026-01-27,20473.0,22332.0,1004
2026-01-28,19633.0,24112.0,1025
2026-01-29,18630.0,22438.0,1026
2026-01-30,18912.0,23272.0,1043
2026-01-31,20023.0,22917.0,1037
2026-02-01,20054.0,23257.0,1027
2026-02-02,18802.0,22772.0,958
2026-02-03,19257.0,23513.0,1006
2026-02-04,19322.0,22850.0,1022
2026-02-05,19569.0,23390.0,998
2026-02-06,19542.0,23070.0,1022
2026-02-07,20364.0,23256.0,1035
2026-02-08,20882.0,22818.0,1014
2026-02-09,19711.0,22755.0,842
2026-02-10,19407.0,22797.0,844
2026-02-11,19244.0,22242.0,998
2026-02-12,19025.0,22707.0,979
2026-02-13,19421.0,22648.0,952
2026-02-14,19980.0,23129.0,950
2026-02-15,21769.0,22585.0,940
2026-02-16,21883.0,21851.0,1025
2026-02-17,18781.0,19374.0,984
2026-02-18,20303.0,21297.0,911
2026-02-19,20245.0,22258.0,915
2026-02-20,20916.0,21749.0,919
2026-02-21,20762.0,22160.0,985
2026-02-22,19714.0,22696.0,942
2026-02-23,19844.0,21482.0,943
2026-02-24,20358.0,23293.0,910
2026-02-25,23888.0,23672.0,972
2026-02-26,20848.0,22222.0,836
2026-02-27,23259.0,23026.0,858
2026-02-28,22393.0,22345.0,935
2026-03-01,21901.0,21726.0,946
2026-03-02,19155.0,24337.0,920
2026-03-03,24652.0,25779.0,935
2026-03-04,22764.0,22941.0,986
2026-03-05,21629.0,22768.0,957
2026-03-06,20563.0,22883.0,930
2026-03-07,22657.0,22631.0,909
2026-03-08,21873.0,22103.0,914
2026-03-09,19956.0,22675.0,934
2026-03-10,19386.0,22620.0,865
2026-03-11,19298.0,24097.0,868
2026-03-12,19471.0,22136.0,842
2026-03-13,20086.0,22290.0,878
2026-03-14,20512.0,22938.0,901
2026-03-15,21759.0,22706.0,910
2026-03-16,19345.0,22457.0,884
2026-03-17,19592.0,22408.0,915
2026-03-18,22169.0,22536.0,950
2026-03-19,20889.0,23321.0,960
2026-03-20,20991.0,22312.0,964
2026-03-21,21671.0,23080.0,956
2026-03-22,21966.0,24128.0,988
2026-03-23,21779.0,23392.0,991
2026-03-24,19816.0,23312.0,920
2026-03-25,19887.0,22633.0,913
2026-03-26,20883.0,23270.0,923
2026-03-27,20721.0,23012.0,946
2026-03-28,22361.0,22913.0,948
2026-03-29,22865.0,23163.0,947
2026-03-30,23044.0,23977.0,957
2026-03-31,26980.0,26392.0,959
2026-04-01,23974.0,23257.0,977
2026-04-02,21625.0,23538.0,1002
2026-04-03,19986.0,24323.0,949
2026-04-04,20776.0,33508.0,956
2026-04-05,22786.0,27600.0,1023
2026-04-06,23085.0,25103.0,981
2026-04-07,20963.0,24901.0,922
2026-04-08,24882.0,24704.0,942
2026-04-09,26913.0,26717.0,968
2026-04-10,25340.0,27458.0,1039
2026-04-11,26934.0,26245.0,997
2026-04-12,24976.0,25309.0,972
2026-04-13,25213.0,24017.0,1012
2026-04-14,27552.0,23932.0,858
2026-04-15,24338.0,24521.0,876
2026-04-16,24173.0,24022.0,950
2026-04-17,24730.0,24166.0,977
2026-04-18,27348.0,25801.0,1028
2026-04-19,24344.0,25167.0,979
2026-04-20,23220.0,23943.0,926
2026-04-21,21262.0,22995.0,866
2026-04-22,21736.0,22306.0,943
2026-04-23,23316.0,22742.0,977
2026-04-24,23390.0,23635.0,949
2026-04-25,23261.0,22861.0,930
2026-04-26,22913.0,23711.0,986
2026-04-27,23777.0,23487.0,964
2026-04-28,22654.0,23213.0,914
2026-04-29,22760.0,22395.0,962
2026-04-30,24124.0,23446.0,963
2026-05-01,26640.0,23066.0,984
2026-05-02,24145.0,22613.0,999
2026-05-03,25137.0,25709.0,1036
2026-05-04,24876.0,23351.0,1052
2026-05-05,24603.0,23614.0,1011
2026-05-06,24406.0,23774.0,1048
2026-05-07,24109.0,23234.0,1032
2026-05-08,23533.0,22922.0,1038
2026-05-09,23913.0,23370.0,990
2026-05-10,24619.0,23634.0,1013
2026-05-11,23214.0,23259.0,1001
2026-05-12,20709.0,23488.0,915
2026-05-13,20282.0,23903.0,975
2026-05-14,23767.0,23653.0,1000
2026-05-15,23512.0,23599.0,1044
2026-05-16,23188.0,22604.0,1006
2026-05-17,23892.0,24363.0,1022
2026-05-18,22969.0,23461.0,1014
2026-05-19,22133.0,23395.0,987
2026-05-20,23576.0,26690.0,1032
2026-05-21,24235.0,28689.0,1058
2026-05-22,24702.0,25145.0,1059
2026-05-23,24092.0,23605.0,1040
2026-05-24,24352.0,23643.0,1047
2026-05-25,24298.0,24708.0,1056
2026-05-26,25915.0,24617.0,975
2026-05-27,27685.0,32620.0,1035
2026-05-28,28006.0,27012.0,1034
2026-05-29,26002.0,25964.0,1043
2026-05-30,24856.0,25128.0,1015
2026-05-31,24644.0,24070.0,996
2026-06-01,23755.0,23638.0,1026
2026-06-02,27024.0,24492.0,988
2026-06-03,24205.0,24313.0,1035
2026-06-04,24824.0,22819.0,1051
2026-06-05,22377.0,23457.0,1060
2026-06-06,23506.0,22786.0,1058
2026-06-07,23305.0,22790.0,1011
2026-06-08,23550.0,22019.0,936
2026-06-09,22602.0,23104.0,905
2026-06-10,21524.0,23415.0,961
2026-06-11,22601.0,22642.0,1033
2026-06-12,22157.0,23274.0,1032
2026-06-13,22605.0,22196.0,1053
2026-06-14,23306.0,23400.0,1038
2026-06-15,21314.0,22325.0,1047
2026-06-16,21669.0,21848.0,970
2026-06-17,22705.0,22519.0,956
2026-06-18,23287.0,23418.0,995
2026-06-19,25174.0,23876.0,987
2026-06-20,27525.0,31278.0,1002
2026-06-21,26525.0,24966.0,1011
2026-06-22,25307.0,23471.0,1046
2026-06-23,22939.0,22888.0,995
2026-06-24,23477.0,23440.0,946
2026-06-25,23618.0,25154.0,986
2026-06-26,22959.0,24341.0,1010
2026-06-27,21253.0,23470.0,1023
2026-06-28,22712.0,23482.0,979
2026-06-29,21706.0,22977.0,993
2026-06-30,22000.0,23174.0,987
2026-07-01,25212.0,28456.0,1015
2026-07-02,27309.0,25026.0,1007
2026-07-03,26993.0,24216.0,998
2026-07-04,27826.0,24498.0,1012
2026-07-05,24371.0,23977.0,980
2026-07-06,24403.0,23896.0,991
2026-07-07,24596.0,24104.0,995
2026-07-08,23746.0,24107.0,1030
2026-07-09,23448.0,24033.0,969
2026-07-10,23999.0,24339.0,980
2026-07-11,24361.0,24517.0,1026
2026-07-12,23882.0,23527.0,1025
2026-07-13,24176.0,24637.0,1061
2026-07-14,23292.0,23497.0,1016
2026-07-15,24191.0,23986.0,1050
2026-07-16,23349.0,23453.0,1020
2026-07-17,23650.0,23929.0,986
2026-07-18,24101.0,23330.0,1047
2026-07-19,24309.0,23286.0,1067
2026-07-20,24147.0,23843.0,1071
2026-07-21,23518.0,23797.0,1039
2026-07-22,23551.0,23993.0,1033
2026-07-23,23280.0,23832.0,1070
2026-07-24,22848.0,23173.0,1075
2026-07-25,22851.0,24043.0,1046
2026-07-26,23931.0,23805.0,1051
2026-07-27,23723.0,23143.0,1057
2026-07-28,23132.0,23261.0,1073
2026-07-29,23290.0,22424.0,1048
2026-07-30,21009.0,23773.0,1036
2026-07-31,20645.0,22542.0,1063
2026-08-01,23178.0,22905.0,1049
2026-08-02,23102.0,23069.0,1057
2026-08-03,22689.0,22893.0,1038
2026-08-04,22328.0,23004.0,1046
2026-08-05,22671.0,23141.0,1048
2026-08-06,22668.0,23096.0,1055
2026-08-07,23596.0,23400.0,1053
2026-08-08,22970.0,23197.0,1050
2026-08-09,23625.0,24210.0,1085
2026-08-10,23272.0,23502.0,1037
2026-08-11,21620.0,22753.0,1022
2026-08-12,21507.0,23030.0,1073
2026-08-13,21004.0,23798.0,1060
2026-08-14,19149.0,23030.0,1064
2026-08-15,23508.0,23277.0,1042
2026-08-16,24681.0,28780.0,1078
2026-08-17,27088.0,36267.0,1083
2026-08-18,27577.0,32697.0,1084
2026-08-19,27717.0,27760.0,1069
2026-08-20,24968.0,26258.0,1068
2026-08-21,26538.0,25268.0,1093
2026-08-22,25927.0,25049.0,1103
2026-08-23,25238.0,24991.0,1068
2026-08-24,24497.0,24162.0,1069
2026-08-25,23725.0,24165.0,1087
2026-08-26,24259.0,24502.0,1065
2026-08-27,24272.0,24458.0,1100
2026-08-28,25746.0,31059.0,1138
2026-08-29,28791.0,33394.0,1144
2026-08-30,28274.0,29137.0,1127
2026-08-31,28734.0,30303.0,1140
2026-09-01,28694.0,27329.0,1169
2026-09-02,28827.0,26012.0,1140
2026-09-03,27520.0,25475.0,1143
2026-09-04,27331.0,24149.0,1154
2026-09-05,26584.0,24230.0,1091
2026-09-06,25126.0,24263.0,1063
2026-09-07,25387.0,23596.0,1093
2026-09-08,24883.0,23408.0,1119
2026-09-09,24982.0,23260.0,1123
2026-09-10,25447.0,23173.0,1116
2026-09-11,,23505.0,1033
2026-09-12,,,1000
2026-09-13,,,1110
2026-09-14,,,990
2026-09-15,,,1116
