date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,month,is_summer,정관사업단_vol,정관사업단_vol_1d_lag,정관사업단_vol_3d_sum_lag,log_ecoli
2020-08-14,A,1.0,125.0,0,0.2,27.9375,20.175,0.0,15.10000000000005,53.30000000000002,27.820833333333336,27.9375,16.341666666666665,8.0,1.0,29887.0,32240.0,104247.0,4.836281906951478
2020-08-14,B,0.5,1.0,0,0.2,27.9375,20.175,0.0,15.10000000000005,53.30000000000002,27.820833333333336,27.9375,16.341666666666665,8.0,1.0,29887.0,32240.0,104247.0,0.6931471805599453
2020-08-14,C,0.0,20.0,0,0.2,27.9375,20.175,0.0,15.10000000000005,53.30000000000002,27.820833333333336,27.9375,16.341666666666665,8.0,1.0,29887.0,32240.0,104247.0,3.044522437723423
2020-08-04,A,1.0,906.0,1,1.1,26.766666666666666,15.362499999999999,0.5,3.400000000000043,16.900000000000013,26.8,26.766666666666666,19.904166666666665,8.0,1.0,28638.0,29399.0,88347.0,6.810142450115136
2020-08-04,B,0.5,52.0,0,1.1,26.766666666666666,15.362499999999999,0.5,3.400000000000043,16.900000000000013,26.8,26.766666666666666,19.904166666666665,8.0,1.0,28638.0,29399.0,88347.0,3.970291913552122
2020-08-04,C,0.0,63.0,0,1.1,26.766666666666666,15.362499999999999,0.5,3.400000000000043,16.900000000000013,26.8,26.766666666666666,19.904166666666665,8.0,1.0,28638.0,29399.0,88347.0,4.1588830833596715
2020-07-21,A,1.0,1455.0,1,15.2,25.15833333333333,8.345833333333333,5.8,13.800000000000043,14.100000000000028,25.224999999999998,25.15833333333333,22.0625,7.0,1.0,27575.0,27394.0,80884.0,7.283448228756631
2020-07-21,B,0.5,148.0,0,15.2,25.15833333333333,8.345833333333333,5.8,13.800000000000043,14.100000000000028,25.224999999999998,25.15833333333333,22.0625,7.0,1.0,27575.0,27394.0,80884.0,5.003946305945459
2020-07-21,C,0.0,882.0,1,15.2,25.15833333333333,8.345833333333333,5.8,13.800000000000043,14.100000000000028,25.224999999999998,25.15833333333333,22.0625,7.0,1.0,27575.0,27394.0,80884.0,6.78332520060396
2020-07-17,A,1.0,1.0,0,0.0,20.724999999999998,11.329166666666666,0.30000000000000004,9.200000000000044,159.30000000000004,20.375,20.724999999999998,10.341666666666667,7.0,1.0,27989.0,29393.0,93142.0,0.6931471805599453
2020-07-17,B,0.5,192.0,0,0.0,20.724999999999998,11.329166666666666,0.30000000000000004,9.200000000000044,159.30000000000004,20.375,20.724999999999998,10.341666666666667,7.0,1.0,27989.0,29393.0,93142.0,5.262690188904886
2020-07-17,C,0.0,309.0,0,0.0,20.724999999999998,11.329166666666666,0.30000000000000004,9.200000000000044,159.30000000000004,20.375,20.724999999999998,10.341666666666667,7.0,1.0,27989.0,29393.0,93142.0,5.736572297479192
